ADINOT_FSR,2.365299
ADIPAH_FSR,2.355337
ADIQAH_FSR,0.903271
ADIQEL_FSR,1.20962
ADIQIP_FSR,0.316478
ADIQNI01_FSR,1.773938
ADIVUG_FSR,2.071724
ADIZUJ_FSR,3.110386
ADODII_FSR,3.449792
ADODOO_FSR,3.445564
ADODUU_FSR,3.448867
ADOJEJ_FSR,2.875085
ADOJIN_FSR,2.949749
ADOJOT_FSR,2.921966
ADOJUZ_FSR,2.447101
ADOKAG_FSR,2.820308
ADOKEK_FSR,2.613213
ADOKOU_FSR,2.226325
ADOKUA_FSR,2.284211
ADOLAH_FSR,2.340185
ADOPAN_FSR,2.079292
ADOQOC_FSR,0.375743
ADOXUP_FSR,2.828856
ADUPOH_FSR,0.642825
ADUTID03_FSR,4.193959
ADUVAX_FSR,0.91577
AFADOD_FSR,3.41249
AFAHEW_FSR,3.157155
AFAKIE_FSR,1.574036
AFAVOU_FSR,2.957404
AFAVUA_FSR,4.299316
AFAWAF_FSR,0.75
AFEBAQ_FSR,2.283617
AFECUM_FSR,2.931273
AFEDAR_FSR,0.739085
AFEGAV_FSR,3.257259
AFEHAV_FSR,2.68017
AFELIH_FSR,1.441128
AFEYAL02_FSR,2.749294
AFEYAL03_FSR,2.736023
AFEYOC_FSR,0.560962
AFEYUI_FSR,2.168632
AFICAU_FSR,1.769954
AFIPUB_FSR,2.594625
AFIVIX_FSR,2.38961
AFOHOT_FSR,2.640781
AFOJEK01_FSR,2.408503
AFOJIO_FSR,3.159475
AFOKOW_FSR,2.824396
AFOKUC_FSR,2.811528
AFOLIR_FSR,0.107635
AFORCD_FSR,4.600817
AFOSIY_FSR,2.952756
AFOZEC_FSR,0.463779
AFUDUA_FSR,1.320269
AFUJER_FSR,0.454014
AFUJOA_FSR,2.790297
AFUKIW_FSR,3.087308
AFUMCO04_FSR,0.445955
AFUQIB_FSR,0.911599
AFUQUN_FSR,4.22196
AFUWIK_FSR,2.660512
AFUXAC_FSR,2.40915
AFUYAE_FSR,3.818713
AGACIW01_FSR,2.302511
AGALUR_FSR,4.655846
AGAMED_FSR,5.916939
AGARAC_FSR,2.29692
AGAWOU_FSR,0.734289
AGEDIC_FSR,3.075106
AGEWOZ_FSR,3.423609
AGEZUJ_FSR,2.354564
AGIFIH_FSR,3.173346
AGIJAD_FSR,0.19276
AGIJUW_FSR,0.906087
AGIKAD_FSR,0.919229
AGIMIN_FSR,3.286012
AGMTHY_FSR,2.779142
AGOJOX_FSR,3.15116
AGONIT_FSR,2.89051
AGOSOE_FSR,0.84676
AGOWID_FSR,2.849166
AGOWUO_FSR,1.087173
AGOXAX_FSR,0.968798
AGOZED01_FSR,2.41288
AGPYNO01_FSR,2.508228
AGSLFB_FSR,2.446724
AGUBEK_FSR,2.597581
AGULIY_FSR,0.575536
AGULOE_FSR,0.760131
AGUMUL_FSR,0.725196
AGUSUR_FSR,2.757042
AGUTEC_FSR,0.965958
AGUWEG01_FSR,1.498072
AGUYEG_FSR,1.131187
AHADUI_FSR,2.095803
AHAHIB_FSR,3.177362
AHAJUP_FSR,4.037738
AHAKAW_FSR,3.774278
AHALEB02_FSR,2.890878
AHAMIG_FSR,1.47033
AHANAZ_FSR,3.654536
AHAVOV_FSR,2.167961
AHAWIQ_FSR,2.533985
AHAWUC_FSR,0.617766
AHAXAJ_FSR,0.39352
AHAXOX_FSR,0.791962
AHAYAK_FSR,2.437721
AHEBOE_FSR,3.689591
AHEGIF_FSR,0.623751
AHELAC_FSR,1.295036
AHEMOQ_FSR,2.488912
AHEPAG_FSR,2.513306
AHEPEK_FSR,2.561226
AHERUC_FSR,2.564284
AHIJOQ01_FSR,4.115597
AHINIP_FSR,2.062508
AHISAN_FSR,2.01382
AHISER_FSR,3.337455
AHIZUN_FSR,2.912941
AHOBAB_FSR,1.650652
AHOJOX_FSR,2.557935
AHOKAK_FSR,2.555845
AHOMOB01_FSR,0.898799
AHONUG_FSR,3.063721
AHOVID_FSR,0.22852
AHOZII_FSR,0.019825
AHUHIV_FSR,2.682345
AHUVOP_FSR,1.116606
AHUXAD_FSR,2.47046
AHXCUD10_FSR,0.851607
AJABIX_FSR,2.609858
AJABOD_FSR,2.060085
AJAHAV_FSR,2.336989
AJAHEZ_FSR,2.229537
AJAQUY_FSR,3.251521
AJASIO_FSR,3.083983
AJAXOY_FSR,0.986619
AJAYIT_FSR,0.956734
AJERUC_FSR,3.460076
AJESAJ02_FSR,0.21152
AJESAJ_FSR,0.231628
AJEWUH_FSR,1.186051
AJIFAB_FSR,4.436557
AJIFEF_FSR,2.973828
AJIFIJ_FSR,4.267449
AJIGIK_FSR,4.1433
AJIHUX_FSR,3.343041
AJIJEI01_FSR,2.798762
AJIJEI_FSR,2.896818
AJIJIN_FSR,1.640774
AJILIP_FSR,1.600789
AJIMEN_FSR,1.968891
AJIPIT_FSR,3.128492
AJIPUF_FSR,1.889946
AJIQER_FSR,1.175467
AJIQIU_FSR,1.592705
AJIRAM_FSR,0.667633
AJOFAI_FSR,1.407433
AJOSUN_FSR,2.19784
AJOVEB_FSR,2.94317
AJUKOH_FSR,1.700307
AKAGIE_FSR,4.89188
AKAPUX_FSR,1.074659
AKAQAE_FSR,1.013084
AKAQEI_FSR,1.105993
AKAREJ_FSR,0.614365
AKAROT01_FSR,0.808375
AKAROT_FSR,0.675663
AKAXOA_FSR,0.713043
AKAYER_FSR,0.695158
AKAZOD_FSR,1.296573
AKEBUP_FSR,2.526767
AKECAW_FSR,2.243856
AKECOK_FSR,2.78647
AKEGIH_FSR,1.957409
AKEGON_FSR,1.203308
AKEGUT_FSR,2.224229
AKESIS_FSR,1.657893
AKIMUD_FSR,2.356367
AKINIS_FSR,2.156904
AKIQIU01_FSR,1.105304
AKIZAX_FSR,3.13541
AKIZEB_FSR,3.004339
AKUHOD01_FSR,4.491849
AKUWIO_FSR,1.138917
AKUWOU_FSR,2.417058
ALAGIF_FSR,2.363045
ALAJEE_FSR,0.901069
ALATAK_FSR,1.378061
ALEQIS_FSR,3.300543
ALIDAB_FSR,0.932637
ALIDIJ_FSR,0.857687
ALIDUU_FSR,1.88736
ALIDUV_FSR,0.537567
ALIFOR01_FSR,1.459437
ALIFOS_FSR,2.419592
ALIGOS_FSR,2.27136
ALIHIN_FSR,2.08435
ALIJAH_FSR,1.953172
ALILIS_FSR,2.774037
ALILOY_FSR,2.389181
ALILUE_FSR,3.173522
ALIMAL_FSR,2.763647
ALIMEP_FSR,3.034116
ALIMIT_FSR,3.100986
ALIRES_FSR,1.862667
ALITUL_FSR,2.760692
ALIVEX_FSR,2.805775
ALIVIB_FSR,3.31445
ALIVOH_FSR,2.972791
ALIVUN_FSR,3.173558
ALOJOA_FSR,2.669678
ALONOE_FSR,0.958453
ALOVON_FSR,1.732814
ALOVUT_FSR,1.044109
ALOWAA_FSR,1.292418
ALUJUN_FSR,3.207427
ALUKAU_FSR,3.172663
ALUKOI_FSR,1.703048
ALUKUO_FSR,1.715586
ALULAV_FSR,1.715976
ALUPUS01_FSR,2.158916
ALUPUS_FSR,2.177595
AMACOI_FSR,0.867786
AMAFIE_FSR,2.712456
AMAJUU_FSR,2.582064
AMANEJ_FSR,0.581871
AMAQAG02_FSR,0.905235
AMAZEV_FSR,2.845967
AMBRCD_FSR,1.524325
AMBZAG10_FSR,2.411822
AMEQOZ_FSR,3.844597
AMEVIX_FSR,0.839373
AMIHOV_FSR,1.164325
AMIJAJ_FSR,0.374604
AMIKEN_FSR,2.009706
AMIKIR_FSR,2.971487
AMIKOX_FSR,3.02845
AMILUE_FSR,2.597387
AMIMUE_FSR,2.291134
AMINEP_FSR,3.185992
AMINUF_FSR,0.863611
AMIPUJ_FSR,0.899272
AMIXIE_FSR,2.84455
AMIXOK_FSR,2.881267
AMIYEB01_FSR,3.055028
AMOROK_FSR,5.536122
AMORUQ_FSR,5.501479
AMOYIL_FSR,1.923018
AMOYOR_FSR,1.469637
AMOZAE_FSR,3.138418
AMOZEI_FSR,3.147341
AMOZIM_FSR,3.077193
AMOZOS_FSR,2.955122
AMUCAN_FSR,1.712413
AMUCOB_FSR,4.456184
AMUDUJ_FSR,0.456537
AMULAX_FSR,0.659466
AMULEB_FSR,2.622639
AMULOK_FSR,1.711159
AMUPOP_FSR,2.982527
ANABAT_FSR,2.593891
ANABIB_FSR,2.502831
ANABOH_FSR,2.599678
ANABUN_FSR,2.612849
ANAFAY_FSR,2.896795
ANAGAZ_FSR,2.693466
ANAGUS_FSR,1.163582
ANAMOT_FSR,1.802078
ANAWIX_FSR,3.334104
ANAYUL_FSR,3.117852
ANAZAS_FSR,2.990565
ANAZEW_FSR,2.884338
ANEDON_FSR,3.638138
ANEHOS_FSR,3.415495
ANEPUG_FSR,0.692858
ANEQAN_FSR,1.212902
ANEQUH_FSR,2.537012
ANESES_FSR,2.110685
ANIDEH_FSR,0.43417
ANIDEI_FSR,1.402245
ANIQOE_FSR,0.945348
ANIYUS_FSR,1.00248
ANODEN_FSR,2.130521
ANODIR_FSR,2.139388
ANOPID_FSR,3.735257
ANOROL_FSR,2.831784
APANAI_FSR,3.932073
APASAN_FSR,0.078311
APAXEV_FSR,2.699536
APAXOF_FSR,3.201514
APAYEW_FSR,2.931811
APAYUM_FSR,2.246909
APEBEE_FSR,2.393992
APEREU_FSR,1.830064
APETAS_FSR,2.804737
APINAP01_FSR,0.21336
APIROH_FSR,3.570914
APIXIH_FSR,2.302076
APOKAS_FSR,3.056489
APOLAU_FSR,0.866179
APOMID_FSR,0.471438
APONAW_FSR,0.428204
APONIE_FSR,0.489134
APORUS_FSR,3.539992
APUVIS_FSR,3.214231
AQANOW_FSR,3.081039
AQAPOZ_FSR,1.51013
AQATAN_FSR,2.36596
AQAVUJ_FSR,2.763619
AQAWAQ_FSR,2.54389
AQAZUN_FSR,0.55104
AQEBII_FSR,2.981586
AQEFUZ_FSR,2.380036
AQEGAG_FSR,2.398405
AQEGEK_FSR,2.504464
AQEGUA_FSR,2.385287
AQEGUZ_FSR,2.784928
AQEHAG_FSR,2.8232
AQEHAH_FSR,2.450415
AQEKUD_FSR,1.459642
AQESUK_FSR,4.027287
AQFSZN_FSR,4.253975
AQIBIL_FSR,2.610999
AQIDOU_FSR,1.987077
AQIDUA01_FSR,1.934129
AQIDUA_FSR,1.963245
AQIFEM_FSR,0.527832
AQIFOW_FSR,1.765028
AQIGOX_FSR,0.407164
AQIGUD_FSR,0.725939
AQIHAK_FSR,2.145718
AQIPUM_FSR,2.168446
AQIQAT_FSR,2.218955
AQIROJ_FSR,5.160495
AQOBAL_FSR,1.645584
AQOFOC_FSR,0.974296
AQOFUI_FSR,4.105092
AQOHAQ_FSR,4.476705
AQOHOD_FSR,0.826684
AQOJUL01_FSR,3.183396
AQOROP_FSR,2.506065
AQOWIN_FSR,3.785995
AQOWOT_FSR,3.428461
AQOWUZ_FSR,3.562042
AQOXAG_FSR,1.117857
AQOXEK_FSR,3.04494
AQUKOO_FSR,0.353872
AQUQAF_FSR,2.664364
AQUQUZ_FSR,1.131488
AQUWAM_FSR,0.760017
AQUZAP_FSR,1.834878
AQUZUI_FSR,0.69742
ARACED_FSR,1.651323
ARAJUA_FSR,0.882607
ARATIY_FSR,0.773368
AREGAH_FSR,2.811523
AREGUZ_FSR,2.721354
AREQUJ_FSR,3.068235
AREREV_FSR,2.70759
ARESOF_FSR,2.026357
AREWOL_FSR,0.15907
ARIBOS_FSR,1.941404
ARICOT_FSR,2.247287
ARINEV_FSR,1.619567
ARIPAT_FSR,2.214539
ARIRUQ_FSR,1.850257
ARISAX_FSR,2.098066
AROBAK_FSR,3.640358
ARODOB_FSR,2.724475
ARODUH_FSR,2.471511
ARONAY_FSR,1.351027
AROTAD_FSR,0.92621
AROTEG_FSR,2.766139
AROTEH_FSR,0.894364
AROTOQ_FSR,3.368835
ARUBIA_FSR,0.714899
ARUTAK_FSR,2.780241
ARUTEO_FSR,0.733399
ARUYIX_FSR,2.043807
ASACAZ_FSR,1.32676
ASACIH_FSR,3.236255
ASACUT_FSR,2.774028
ASAFEF_FSR,2.076549
ASAGOS_FSR,0.771134
ASAJUZ_FSR,1.818766
ASAKAG_FSR,1.600127
ASAKUA_FSR,0.001607
ASALIP_FSR,3.102946
ASAMEO_FSR,2.054384
ASATUK_FSR,2.623081
ASAWAT_FSR,2.971165
ASAXID_FSR,1.456165
ASAYOJ_FSR,2.925652
ASEBAD_FSR,1.600252
ASEFUZ_FSR,2.145602
ASEJIT_FSR,3.232318
ASEJOZ01_FSR,3.061215
ASELAN_FSR,2.855734
ASELER_FSR,3.071542
ASEMUG01_FSR,4.168561
ASEWUQ_FSR,0.934712
ASISOK_FSR,1.759728
ASOGEW_FSR,0.900583
ASOWOU_FSR,1.595195
ASUBIZ_FSR,2.702248
ASUCAS_FSR,3.932927
ASUCIC_FSR,2.810753
ASUCOI_FSR,2.883742
ASUGOK_FSR,0.894258
ASULAD_FSR,3.141136
ASUQAI14_FSR,0.975032
ASUQIO03_FSR,2.394168
ASUQIO04_FSR,2.702739
ASUQIO_FSR,2.572456
ATADEG_FSR,1.901426
ATADUU_FSR,3.078169
ATAGUX_FSR,2.385175
ATAHAE_FSR,3.10249
ATAHIO_FSR,4.332528
ATEHEO_FSR,2.673302
ATEMAP_FSR,3.02288
ATEMET_FSR,2.998155
ATEQEX_FSR,3.178951
ATERAU_FSR,2.412122
ATEREY_FSR,2.566747
ATETIE_FSR,2.833338
ATEYAZ_FSR,2.298037
ATIBOU_FSR,0.479932
ATIDOY_FSR,2.254559
ATIHAO_FSR,0.775987
ATIRUS_FSR,3.130764
ATOGIZ_FSR,2.871102
ATOKIE_FSR,0.461927
ATOKOK_FSR,2.098382
ATOMIF_FSR,0.693268
ATUPIQ_FSR,4.562654
AVAJUD_FSR,1.732409
AVANIW_FSR,2.342358
AVATEY_FSR,2.653706
AVAVOK_FSR,2.52299
AVAWAW_FSR,3.614475
AVAWAX_FSR,2.390864
AVAWEA_FSR,3.957312
AVAYUS_FSR,1.973759
AVEHAM_FSR,0.592613
AVEMIY_FSR,2.613339
AVEMOE_FSR,2.976669
AVEROJ_FSR,4.448561
AVIMOI_FSR,2.528643
AVINAV_FSR,0.459363
AVIPEB_FSR,3.43903
AVIRUT_FSR,2.773136
AVOBUK_FSR,0.535298
AVOCAR_FSR,3.110707
AVOFUM_FSR,1.966047
AVOGAT_FSR,2.045955
AVOGEZ_FSR,3.498731
AVOGID_FSR,2.659561
AVOKUS_FSR,3.495795
AVOLAZ_FSR,3.233152
AVOLED_FSR,3.127465
AVOMUU_FSR,2.778484
AVONEG_FSR,1.329643
AVUFED01_FSR,3.356288
AVUFED_FSR,3.45623
AVUJEH_FSR,0.902886
AVUJOQ_FSR,2.905837
AVUJOR_FSR,2.998156
AVUJUX_FSR,3.071801
AVUKAE_FSR,2.88097
AVUKEI_FSR,2.902603
AVUWOF_FSR,3.948483
AVUXIY_FSR,2.620545
AVUXOE_FSR,2.686775
AVUYAR_FSR,4.255104
AVUYEV01_FSR,4.100523
AWARUN_FSR,0.926072
AWAWEB_FSR,1.954083
AWAWIF_FSR,1.758368
AWAYEC_FSR,2.985476
AWAYUS_FSR,1.77218
AWEBIP_FSR,0.804408
AWECUB01_FSR,2.496823
AWEGUF_FSR,1.812364
AWEHAM_FSR,3.110208
AWEHIU_FSR,2.458383
AWEHOA_FSR,2.868895
AWEJAO_FSR,2.911836
AWELAP_FSR,1.671956
AWEMEU_FSR,3.33853
AWEPIC_FSR,2.01922
AWEVUU_FSR,2.348482
AWIBAL_FSR,1.144471
AWIBEP_FSR,1.298984
AWIBOZ_FSR,2.79157
AWIJUN02_FSR,0.921662
AWIZIP_FSR,2.258923
AWODOG_FSR,0.934444
AWOGOJ_FSR,3.458129
AWOHOK_FSR,3.62029
AWOLAA_FSR,0.999594
AWOLUU_FSR,3.230167
AWOMEG_FSR,1.552465
AWONIK_FSR,3.63373
AWORAG01_FSR,2.007707
AWOVUE_FSR,1.14069
AWOYOB_FSR,1.678824
AWOZER_FSR,1.901844
AWOZOC_FSR,0.943061
AWUBOK_FSR,1.92097
AWUCEB_FSR,2.537148
AWUCOL_FSR,2.770627
AWUDOM_FSR,2.690993
AXAMOB_FSR,0.21293
AXAQAT02_FSR,1.316455
AXAWED_FSR,2.939003
AXAWIH_FSR,2.935136
AXAZEE_FSR,3.483087
AXEBUB_FSR,2.526939
AXEKOF_FSR,0.868913
AXEPIE_FSR,3.053916
AXEWAD_FSR,1.617787
AXILOJ_FSR,2.259843
AXIPEE03_FSR,1.187574
AXITOR_FSR,2.943906
AXIVIM_FSR,3.606096
AXOBIA_FSR,5.38091
AXOCAS_FSR,2.016738
AXOCEW_FSR,3.152069
AXOLOO_FSR,0.7597
AXOVEP_FSR,1.77136
AXOVIT_FSR,0.7503
AXOWEQ_FSR,3.716489
AXUFAB_FSR,3.349189
AXUPEQ_FSR,1.5555
AXUPIU_FSR,0.987478
AXUPOA_FSR,0.715616
AXUPUG_FSR,0.98905
AXUVAS_FSR,3.218649
AXUVEW_FSR,3.26309
AXUVIA_FSR,3.14108
AXUVOG_FSR,3.137343
AXUVUL_FSR,4.461539
AXUYIC_FSR,2.558056
AXUZEA_FSR,2.465096
AXUZIE_FSR,2.395994
AYALUH_FSR,0.243259
AYATOL_FSR,2.344762
AYATUR_FSR,0.518665
AYAVAZ_FSR,1.922294
AYAVED_FSR,1.729345
AYAYEG_FSR,0.927809
AYAZIK_FSR,4.006111
AYECOX_FSR,4.008361
AYELOH_FSR,1.615491
AYELUN_FSR,1.466362
AYEMAU_FSR,1.649694
AYERAX_FSR,2.37974
AYILUQ_FSR,3.284494
AYIMOL_FSR,3.657774
AYINAX_FSR,3.16363
AYINIF_FSR,2.171352
AYIVEK_FSR,1.380106
AYIVIO_FSR,2.696738
AYIWOV_FSR,1.590575
AYOBUN_FSR,2.907569
AYODIC_FSR,1.408305
AYOHON_FSR,2.66455
AYOMUX_FSR,3.144522
AYONOT_FSR,0.673027
AYOXOD_FSR,0.495
AZABUY_FSR,2.462648
AZANEW_FSR,0.236015
AZAQID_FSR,2.27346
AZATIE_FSR,4.55489
AZAYEH_FSR,1.742713
AZEBAK01_FSR,1.747821
AZEKIZ_FSR,3.226783
AZEYEK_FSR,2.006459
AZIGOF_FSR,3.066619
AZIMAY_FSR,2.491565
AZIROQ_FSR,1.339644
AZITEJ_FSR,2.156513
AZITOT_FSR,3.419858
AZIWEM_FSR,0.786722
AZIXIR_FSR,2.382787
AZIYOX_FSR,4.583669
AZIYUE_FSR,2.805417
AZNPYD_FSR,2.323686
AZOBIB_FSR,2.080472
AZOCAU_FSR,2.639645
AZOCUO_FSR,3.375065
AZOHON_FSR,2.458021
AZOSAJ_FSR,1.221722
AZUCIH_FSR,2.70033
AZUDUU_FSR,2.103515
AZUFAC_FSR,1.65219
BABQUS_FSR,3.801948
BABRED_FSR,2.02614
BABTOP_FSR,4.495192
BACHAP02_FSR,0.67901
BACMEY_FSR,2.203946
BACMOH10_FSR,0.895317
BADBOX_FSR,2.668285
BADBUF_FSR,3.353086
BADCEQ_FSR,3.178357
BADCIU_FSR,3.073179
BADFOD01_FSR,3.212387
BADFUJ_FSR,3.234102
BADGAQ01_FSR,3.225374
BADLOK_FSR,0.337955
BADLUQ_FSR,2.107224
BADXEJ01_FSR,0.380214
BADXUZ01_FSR,0.633837
BAFCES_FSR,4.375359
BAFNUR01_FSR,2.574067
BAFNUR_FSR,2.368805
BAFSAE_FSR,0.209208
BAGCOB01_FSR,4.96838
BAGNEF_FSR,0.88102
BAGPOP_FSR,0.903114
BAHGUN_FSR,0.914696
BAHHUP01_FSR,0.22935
BAHLUS_FSR,2.982227
BAHNEG_FSR,1.797073
BAHNOQ_FSR,1.431625
BAHNUW_FSR,0.957332
BAHOXH13_FSR,3.323708
BAHPIL_FSR,2.143179
BAHZAO_FSR,1.242584
BAJXER_FSR,4.675509
BAKHOM_FSR,3.432757
BAKJOM_FSR,1.711033
BAKMOS_FSR,2.25836
BAKNIL_FSR,3.339279
BAKPOS_FSR,1.795218
BAKWAN_FSR,1.036399
BAKWIV_FSR,4.380482
BAKXOC_FSR,0.968487
BAKYET_FSR,2.294265
BALFAV01_FSR,2.403319
BALFAV03_FSR,1.618139
BALMUW01_FSR,3.220282
BALZAS_FSR,0.980583
BAMSEN_FSR,0.979539
BAMXUL_FSR,3.407511
BANHAA_FSR,0.392628
BANMAG_FSR,0.574342
BANMIO_FSR,2.655213
BANTIV02_FSR,1.499736
BANTIV_FSR,1.470048
BANYUN_FSR,0.991304
BAOXAL02_FSR,3.385849
BAPJAG_FSR,1.853504
BAPMEN_FSR,2.200215
BAPYID_FSR,3.288899
BAQPEQ_FSR,0.784277
BAQRIX_FSR,0.977132
BAQXAU_FSR,3.055203
BAQXEY_FSR,3.175296
BAQXIC_FSR,3.483867
BAQXOG_FSR,0.831955
BAQYEZ_FSR,2.098677
BAQZUQ_FSR,0.139952
BARFIK_FSR,3.447426
BARJAG_FSR,2.749275
BARJIN_FSR,0.54348
BARJIO_FSR,3.136275
BARKIP_FSR,2.815563
BARKOV_FSR,2.975789
BARMOX_FSR,4.8742
BARPAO_FSR,0.698851
BASMIS_FSR,0.940381
BASMUE_FSR,0.529694
BASQOC_FSR,3.442717
BASQUI_FSR,3.604038
BASYOM_FSR,2.757481
BASYUS_FSR,2.689561
BATVAW_FSR,0.983467
BATVEA_FSR,3.161938
BATZON_FSR,0.710309
BAVKIS_FSR,1.17651
BAVNAO_FSR,0.611678
BAVSOJ_FSR,1.331938
BAVWED_FSR,1.497866
BAVYIH_FSR,3.165032
BAWKUH_FSR,0.763686
BAWMOC_FSR,1.477778
BAWSUO_FSR,2.123473
BAXGEO01_FSR,0.450128
BAXHEP_FSR,3.434154
BAXHIT_FSR,3.452496
BAXHOZ_FSR,3.476058
BAXHUF_FSR,3.476356
BAXJAN01_FSR,3.469999
BAXJIV_FSR,3.446675
BAXPOG_FSR,0.92324
BAXXAA_FSR,0.421164
BAYPUN_FSR,2.899313
BAYQAU_FSR,3.891861
BAYTEB_FSR,1.097389
BAZBUA_FSR,0.505271
BBZONC01_FSR,1.54736
BEBCOB_FSR,0.901241
BEBDUK_FSR,1.831127
BEBGEV_FSR,4.234276
BEBLAY_FSR,2.542546
BECBIU_FSR,0.366672
BECBIX_FSR,0.43304
BECHEY_FSR,0.509563
BECKAY_FSR,1.703484
BECQAD_FSR,3.774635
BECROS_FSR,3.482758
BECRUX01_FSR,5.756215
BECRUX05_FSR,5.161174
BEDJEA_FSR,2.507743
BEDNUU_FSR,2.105572
BEDQUZ_FSR,2.601745
BEDWEN_FSR,3.698781
BEFQEK_FSR,3.403311
BEFQOU_FSR,3.554038
BEFQUA_FSR,3.54879
BEFREL_FSR,3.548977
BEFRIP_FSR,3.532108
BEGBOG_FSR,3.829265
BEGFEZ_FSR,0.735942
BEGFUP_FSR,0.111724
BEGHAZ_FSR,2.887984
BEGJAB_FSR,2.744588
BEGJIH_FSR,2.646218
BEHBIZ_FSR,0.807238
BEHBOF_FSR,3.247869
BEHHUR_FSR,0.468743
BEHKIK_FSR,1.424796
BEHLOR_FSR,1.809638
BEHMEI_FSR,3.290347
BEHREO_FSR,2.070985
BEHSAL_FSR,2.978337
BEHSEP01_FSR,3.19803
BEHSEP_FSR,3.290972
BEHWIU_FSR,2.613114
BEJXAP01_FSR,4.524469
BEJZOF_FSR,0.682203
BEKMAI_FSR,2.421798
BEKMEM_FSR,2.454198
BEKVOD_FSR,3.484881
BELCIH_FSR,2.864943
BELCON_FSR,2.830573
BELCUT_FSR,0.236634
BELFIH_FSR,0.861942
BELKEJ_FSR,0.390253
BELXUN_FSR,3.695014
BEMCUU_FSR,2.679357
BEMFIK_FSR,0.036919
BEMJEK_FSR,0.574591
BEMKOW_FSR,2.735661
BEMLAI_FSR,3.754969
BEMLEM_FSR,3.802006
BEMQAN_FSR,2.535635
BEMWAS_FSR,0.434536
BEMWIA_FSR,0.52061
BEMWOG_FSR,2.659221
BEMXOI_FSR,2.556622
BENBIH_FSR,2.437747
BENCAZ_FSR,1.707772
BENFUX_FSR,0.829591
BENHEJ_FSR,3.413885
BENHOT_FSR,2.304588
BENHUA_FSR,2.125443
BENJAH_FSR,0.964929
BENKOW_FSR,5.32659
BENNEO_FSR,1.847366
BENNIR_FSR,2.466722
BENPOA_FSR,3.401029
BENVOI_FSR,2.626571
BENWAU_FSR,3.971684
BENXOJ_FSR,3.449303
BEPBAC_FSR,3.049682
BEPDIK01_FSR,2.621017
